Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,Rating
598-06-7312,Đà Nẵng,Member,Nam,Fashion accessories,91.35,1,4.5675,95.9175,2/16/19,15:42,Cash,91.35,6.8
135-13-8269,Đà Nẵng,Member,Nữ,Food and beverages,78.88,2,7.888,165.648,1/26/19,16:04,Cash,157.76,9.1
816-57-2053,Hà Nội,Normal,Nam,Sports and travel,60.87,2,6.087,127.827,3/9/19,12:37,Ewallet,121.74,8.7
628-90-8624,Đà Nẵng,Member,Nam,Health and beauty,82.58,10,41.29,867.09,3/14/19,14:41,Cash,825.8,5
856-66-2701,Hà Nội,Member,Nam,Home and lifestyle,53.3,3,7.995,167.895,1/25/19,14:19,Ewallet,159.9,7.5
308-39-1707,Hà Nội,Normal,Nữ,Fashion accessories,12.09,1,0.6045,12.6945,1/26/19,18:19,Credit card,12.09,8.2
149-61-1929,Hà Nội,Normal,Nam,Sports and travel,64.19,10,32.095,673.995,1/19/19,14:08,Credit card,641.9,6.7
655-07-2265,Hà Nội,Normal,Nam,Electronic accessories,78.31,3,11.7465,246.6765,3/5/19,16:38,Ewallet,234.93,5.4
589-02-8023,Hà Nội,Member,Nam,Food and beverages,83.77,2,8.377,175.917,1/15/19,10:54,Credit card,167.54,7
420-04-7590,Đà Nẵng,Normal,Nam,Home and lifestyle,99.7,3,14.955,314.055,3/18/19,11:29,Ewallet,299.1,4.7
182-88-2763,Đà Nẵng,Member,Nam,Food and beverages,79.91,3,11.9865,251.7165,3/20/19,19:28,Credit card,239.73,5
188-55-0967,Đà Nẵng,Member,Nam,Health and beauty,66.47,10,33.235,697.935,1/15/19,15:01,Credit card,664.7,5
610-46-4100,Hà Nội,Normal,Nam,Health and beauty,28.95,7,10.1325,212.7825,3/3/19,20:31,Credit card,202.65,6
318-81-2368,TP HCM,Normal,Nữ,Electronic accessories,46.2,1,2.31,48.51,3/19/19,12:16,Cash,46.2,6.3
364-33-8584,Đà Nẵng,Member,Nữ,Food and beverages,17.63,5,4.4075,92.5575,3/8/19,15:27,Cash,88.15,8.5
665-63-9737,TP HCM,Normal,Nam,Fashion accessories,52.42,3,7.863,165.123,2/27/19,17:36,Ewallet,157.26,7.5
695-09-5146,Đà Nẵng,Member,Nữ,Food and beverages,98.79,3,14.8185,311.1885,2/23/19,20:00,Ewallet,296.37,6.4
155-45-3814,TP HCM,Member,Nữ,Electronic accessories,88.55,8,35.42,743.82,3/19/19,15:29,Ewallet,708.4,4.7
794-32-2436,Đà Nẵng,Member,Nam,Electronic accessories,55.67,2,5.567,116.907,3/27/19,15:08,Ewallet,111.34,6
131-15-8856,TP HCM,Member,Nữ,Food and beverages,72.52,8,29.008,609.168,3/30/19,19:26,Credit card,580.16,4
273-84-2164,TP HCM,Member,Nam,Electronic accessories,12.05,5,3.0125,63.2625,2/16/19,15:53,Ewallet,60.25,5.5
706-36-6154,Hà Nội,Member,Nam,Home and lifestyle,19.36,9,8.712,182.952,1/18/19,18:43,Ewallet,174.24,8.7
778-89-7974,TP HCM,Normal,Nam,Health and beauty,70.21,6,21.063,442.323,3/30/19,14:58,Cash,421.26,7.4
574-31-8277,Đà Nẵng,Member,Nam,Fashion accessories,33.63,1,1.6815,35.3115,3/20/19,19:55,Cash,33.63,5.6
859-71-0933,TP HCM,Member,Nữ,Sports and travel,15.49,2,1.549,32.529,1/16/19,15:10,Cash,30.98,6.3
740-11-5257,TP HCM,Normal,Nam,Electronic accessories,24.74,10,12.37,259.77,2/24/19,16:44,Cash,247.4,7.1
369-82-2676,Đà Nẵng,Normal,Nam,Electronic accessories,75.66,5,18.915,397.215,1/15/19,18:22,Ewallet,378.3,7.8
563-47-4072,Đà Nẵng,Normal,Nữ,Health and beauty,55.81,6,16.743,351.603,1/22/19,11:52,Cash,334.86,9.9
742-04-5161,Hà Nội,Member,Nam,Home and lifestyle,72.78,10,36.39,764.19,2/3/19,17:24,Cash,727.8,7.3
149-15-7606,Đà Nẵng,Member,Nam,Sports and travel,37.32,9,16.794,352.674,3/6/19,15:31,Ewallet,335.88,5.1
133-77-3154,Đà Nẵng,Member,Nam,Fashion accessories,60.18,4,12.036,252.756,2/16/19,18:04,Credit card,240.72,9.4
169-52-4504,Hà Nội,Normal,Nữ,Electronic accessories,15.69,3,2.3535,49.4235,3/14/19,14:13,Credit card,47.07,5.8
250-81-7186,TP HCM,Normal,Nữ,Electronic accessories,99.69,1,4.9845,104.6745,2/27/19,10:23,Credit card,99.69,8
562-12-5430,Hà Nội,Member,Nữ,Fashion accessories,88.15,3,13.2225,277.6725,1/18/19,10:11,Ewallet,264.45,7.9
816-72-8853,Hà Nội,Member,Nữ,Sports and travel,27.93,5,6.9825,146.6325,1/29/19,15:48,Cash,139.65,5.9
491-38-3499,Hà Nội,Member,Nam,Fashion accessories,55.45,1,2.7725,58.2225,2/26/19,17:46,Credit card,55.45,4.9
322-02-2271,Đà Nẵng,Normal,Nữ,Sports and travel,42.97,3,6.4455,135.3555,2/3/19,11:46,Cash,128.91,9.3
842-29-4695,TP HCM,Member,Nam,Sports and travel,17.14,7,5.999,125.979,1/16/19,12:07,Credit card,119.98,7.9
725-67-2480,Đà Nẵng,Member,Nữ,Fashion accessories,58.75,6,17.625,370.125,3/24/19,18:14,Credit card,352.5,5.9
641-51-2661,TP HCM,Member,Nữ,Food and beverages,87.1,10,43.55,914.55,2/12/19,14:45,Credit card,871,9.9
714-02-3114,TP HCM,Normal,Nữ,Sports and travel,98.8,2,9.88,207.48,2/21/19,11:39,Cash,197.6,7.7
518-17-2983,Hà Nội,Normal,Nữ,Fashion accessories,48.63,4,9.726,204.246,2/4/19,15:44,Ewallet,194.52,7.6
779-42-2410,Đà Nẵng,Member,Nam,Food and beverages,57.74,3,8.661,181.881,2/20/19,13:06,Ewallet,173.22,7.7
190-14-3147,Đà Nẵng,Normal,Nữ,Health and beauty,17.97,4,3.594,75.474,2/23/19,20:43,Ewallet,71.88,6.4
408-66-6712,TP HCM,Member,Nữ,Health and beauty,47.71,6,14.313,300.573,2/16/19,14:19,Ewallet,286.26,4.4
679-22-6530,Đà Nẵng,Normal,Nữ,Sports and travel,40.62,2,4.062,85.302,1/17/19,10:01,Credit card,81.24,4.1
588-47-8641,Hà Nội,Member,Nam,Fashion accessories,56.04,10,28.02,588.42,1/14/19,19:30,Ewallet,560.4,4.4
642-61-4706,Đà Nẵng,Member,Nam,Food and beverages,93.4,2,9.34,196.14,3/30/19,16:34,Cash,186.8,5.5
576-31-4774,Đà Nẵng,Normal,Nữ,Health and beauty,73.41,3,11.0115,231.2415,3/2/19,13:10,Ewallet,220.23,4
556-41-6224,TP HCM,Normal,Nam,Health and beauty,33.64,8,13.456,282.576,2/15/19,17:10,Credit card,269.12,9.3
811-03-8790,Hà Nội,Normal,Nữ,Electronic accessories,45.48,10,22.74,477.54,3/1/19,10:22,Credit card,454.8,4.8
242-11-3142,Đà Nẵng,Member,Nam,Fashion accessories,83.77,2,8.377,175.917,2/24/19,19:57,Cash,167.54,4.6
752-23-3760,Đà Nẵng,Member,Nữ,Sports and travel,64.08,7,22.428,470.988,2/19/19,19:29,Credit card,448.56,7.3
274-05-5470,Hà Nội,Member,Nữ,Food and beverages,73.47,4,14.694,308.574,2/23/19,18:30,Cash,293.88,6
648-94-3045,TP HCM,Normal,Nam,Health and beauty,58.95,10,29.475,618.975,2/7/19,14:27,Ewallet,589.5,8.1
130-67-4723,Hà Nội,Member,Nam,Food and beverages,48.5,6,14.55,305.55,1/11/19,13:57,Ewallet,291,9.4
528-87-5606,Đà Nẵng,Member,Nữ,Electronic accessories,39.48,1,1.974,41.454,2/12/19,19:43,Cash,39.48,6.5
320-85-2052,TP HCM,Normal,Nữ,Sports and travel,34.81,1,1.7405,36.5505,1/14/19,10:11,Credit card,34.81,7
370-96-0655,TP HCM,Normal,Nữ,Fashion accessories,49.32,6,14.796,310.716,1/9/19,13:46,Ewallet,295.92,7.1
105-10-6182,Hà Nội,Member,Nam,Fashion accessories,21.48,2,2.148,45.108,2/27/19,12:22,Ewallet,42.96,6.6
510-79-0415,Đà Nẵng,Member,Nữ,Sports and travel,23.08,6,6.924,145.404,1/24/19,19:20,Ewallet,138.48,4.9
241-96-5076,Đà Nẵng,Member,Nữ,Home and lifestyle,49.1,2,4.91,103.11,1/8/19,12:58,Credit card,98.2,6.4
767-97-4650,Đà Nẵng,Member,Nữ,Sports and travel,64.83,2,6.483,136.143,1/8/19,11:59,Credit card,129.66,8
648-83-1321,Hà Nội,Member,Nam,Home and lifestyle,63.56,10,31.78,667.38,1/16/19,17:59,Cash,635.6,4.3
173-57-2300,TP HCM,Member,Nam,Sports and travel,72.88,2,7.288,153.048,3/13/19,12:51,Cash,145.76,6.1
305-03-2383,Hà Nội,Normal,Nữ,Food and beverages,67.1,3,10.065,211.365,2/15/19,10:36,Cash,201.3,7.5
394-55-6384,TP HCM,Member,Nữ,Sports and travel,70.19,9,31.5855,663.2955,1/25/19,13:38,Cash,631.71,6.7
266-20-6657,TP HCM,Member,Nam,Food and beverages,55.04,7,19.264,404.544,3/12/19,19:39,Ewallet,385.28,5.2
689-05-1884,Hà Nội,Member,Nam,Health and beauty,48.63,10,24.315,510.615,3/4/19,12:44,Cash,486.3,8.8
196-01-2849,TP HCM,Member,Nữ,Fashion accessories,73.38,7,25.683,539.343,2/10/19,13:56,Cash,513.66,9.5
372-62-5264,TP HCM,Normal,Nữ,Food and beverages,52.6,9,23.67,497.07,1/16/19,14:42,Cash,473.4,7.6
800-09-8606,Hà Nội,Member,Nữ,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/19,19:45,Cash,436.85,6.6
182-52-7000,Hà Nội,Member,Nữ,Sports and travel,27.04,4,5.408,113.568,1/1/19,20:26,Ewallet,108.16,6.9
826-58-8051,Đà Nẵng,Normal,Nam,Home and lifestyle,62.19,4,12.438,261.198,1/6/19,19:46,Ewallet,248.76,4.3
868-06-0466,Hà Nội,Member,Nam,Electronic accessories,69.58,9,31.311,657.531,2/19/19,19:38,Credit card,626.22,7.8
751-41-9720,TP HCM,Normal,Nam,Home and lifestyle,97.5,10,48.75,1023.75,1/12/19,16:18,Ewallet,975,8
626-43-7888,TP HCM,Normal,Nữ,Fashion accessories,60.41,8,24.164,507.444,2/7/19,12:23,Ewallet,483.28,9.6
176-64-7711,Đà Nẵng,Normal,Nam,Food and beverages,32.32,3,4.848,101.808,3/27/19,19:11,Credit card,96.96,4.3
191-29-0321,Đà Nẵng,Member,Nữ,Fashion accessories,19.77,10,9.885,207.585,2/27/19,18:57,Credit card,197.7,5
729-06-2010,Đà Nẵng,Member,Nam,Health and beauty,80.47,9,36.2115,760.4415,1/6/19,11:18,Cash,724.23,9.2
640-48-5028,Đà Nẵng,Member,Nữ,Home and lifestyle,88.39,9,39.7755,835.2855,3/2/19,12:40,Cash,795.51,6.3
186-79-9562,Đà Nẵng,Normal,Nam,Health and beauty,71.77,7,25.1195,527.5095,3/29/19,14:06,Cash,502.39,8.9
834-45-5519,Đà Nẵng,Normal,Nữ,Electronic accessories,43,4,8.6,180.6,1/31/19,20:48,Ewallet,172,7.6
162-65-8559,TP HCM,Member,Nam,Food and beverages,68.98,1,3.449,72.429,1/21/19,20:13,Cash,68.98,4.8
760-27-5490,TP HCM,Normal,Nam,Fashion accessories,15.62,8,6.248,131.208,1/20/19,20:37,Ewallet,124.96,9.1
445-30-9252,Hà Nội,Normal,Nam,Sports and travel,25.7,3,3.855,80.955,1/17/19,17:59,Ewallet,77.1,6.1
786-94-2700,Hà Nội,Member,Nam,Food and beverages,80.62,6,24.186,507.906,2/28/19,20:18,Cash,483.72,9.1
728-88-7867,TP HCM,Member,Nữ,Home and lifestyle,75.53,4,15.106,317.226,3/19/19,15:52,Ewallet,302.12,8.3
183-21-3799,TP HCM,Normal,Nữ,Electronic accessories,77.63,9,34.9335,733.6035,2/19/19,15:14,Ewallet,698.67,7.2
268-20-3585,TP HCM,Normal,Nữ,Health and beauty,13.85,9,6.2325,130.8825,2/4/19,12:50,Ewallet,124.65,6
735-32-9839,TP HCM,Member,Nam,Fashion accessories,98.7,8,39.48,829.08,1/31/19,10:36,Ewallet,789.6,8.5
258-92-7466,Hà Nội,Normal,Nữ,Health and beauty,35.68,5,8.92,187.32,2/6/19,18:33,Credit card,178.4,6.6
857-16-3520,Hà Nội,Member,Nữ,Fashion accessories,71.46,7,25.011,525.231,3/28/19,16:06,Ewallet,500.22,4.5
482-17-1179,Hà Nội,Member,Nam,Electronic accessories,11.94,3,1.791,37.611,1/19/19,12:47,Credit card,35.82,8.1
788-21-5741,Hà Nội,Normal,Nam,Fashion accessories,45.38,3,6.807,142.947,2/17/19,13:34,Credit card,136.14,7.2
821-14-9046,Đà Nẵng,Member,Nữ,Fashion accessories,17.48,6,5.244,110.124,1/18/19,15:04,Credit card,104.88,6.1
418-05-0656,Đà Nẵng,Normal,Nữ,Fashion accessories,25.56,7,8.946,187.866,2/2/19,20:42,Cash,178.92,7.1
678-79-0726,TP HCM,Member,Nữ,Sports and travel,90.63,9,40.7835,856.4535,1/18/19,15:28,Cash,815.67,5.1
776-68-1096,Đà Nẵng,Normal,Nam,Home and lifestyle,44.12,3,6.618,138.978,3/18/19,13:45,Credit card,132.36,7.9
592-46-1692,TP HCM,Member,Nữ,Food and beverages,36.77,7,12.8695,270.2595,1/11/19,20:10,Cash,257.39,7.4
434-35-9162,Đà Nẵng,Member,Nam,Food and beverages,23.34,4,4.668,98.028,2/4/19,18:53,Ewallet,93.36,7.4
149-14-0304,TP HCM,Member,Nữ,Health and beauty,28.5,8,11.4,239.4,2/6/19,14:24,Cash,228,6.6
442-44-6497,TP HCM,Member,Nam,Home and lifestyle,55.57,3,8.3355,175.0455,1/8/19,11:42,Credit card,166.71,5.9
174-64-0215,Đà Nẵng,Normal,Nam,Sports and travel,69.74,10,34.87,732.27,3/5/19,17:49,Credit card,697.4,8.9
210-74-9613,TP HCM,Normal,Nam,Fashion accessories,97.26,4,19.452,408.492,3/16/19,15:33,Ewallet,389.04,6.8
299-29-0180,TP HCM,Member,Nữ,Home and lifestyle,52.18,7,18.263,383.523,3/9/19,10:54,Cash,365.26,9.3
247-11-2470,Hà Nội,Member,Nữ,Fashion accessories,22.32,4,4.464,93.744,3/1/19,16:23,Credit card,89.28,4.4
635-28-5728,Hà Nội,Normal,Nam,Health and beauty,56,3,8.4,176.4,2/28/19,19:33,Ewallet,168,4.8
756-49-0168,Hà Nội,Member,Nam,Fashion accessories,19.7,1,0.985,20.685,2/8/19,11:39,Ewallet,19.7,9.5
438-23-1242,Đà Nẵng,Normal,Nam,Electronic accessories,75.88,7,26.558,557.718,1/24/19,10:38,Ewallet,531.16,8.9
238-45-6950,Đà Nẵng,Member,Nam,Food and beverages,53.72,1,2.686,56.406,3/1/19,20:03,Ewallet,53.72,6.4
607-65-2441,TP HCM,Member,Nam,Health and beauty,81.95,10,40.975,860.475,3/10/19,12:39,Credit card,819.5,6
386-27-7606,TP HCM,Member,Nữ,Home and lifestyle,81.2,7,28.42,596.82,3/23/19,15:59,Credit card,568.4,8.1
137-63-5492,TP HCM,Normal,Nam,Electronic accessories,58.76,10,29.38,616.98,1/29/19,14:26,Ewallet,587.6,9
197-77-7132,TP HCM,Member,Nam,Electronic accessories,91.56,8,36.624,769.104,1/12/19,18:22,Ewallet,732.48,6
805-86-0265,TP HCM,Normal,Nam,Home and lifestyle,93.96,9,42.282,887.922,3/20/19,11:32,Cash,845.64,9.8
733-29-1227,TP HCM,Normal,Nam,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/19,12:41,Cash,389.27,8.5
451-73-2711,TP HCM,Normal,Nam,Food and beverages,84.83,1,4.2415,89.0715,1/14/19,15:20,Ewallet,84.83,8.8
373-14-0504,Hà Nội,Member,Nữ,Sports and travel,71.63,2,7.163,150.423,2/12/19,14:33,Ewallet,143.26,8.8
546-80-2899,Hà Nội,Member,Nam,Home and lifestyle,37.69,2,3.769,79.149,2/20/19,15:29,Ewallet,75.38,9.5
345-68-9016,TP HCM,Member,Nữ,Sports and travel,31.67,8,12.668,266.028,1/2/19,16:19,Credit card,253.36,5.6
390-17-5806,TP HCM,Member,Nữ,Food and beverages,38.42,1,1.921,40.341,2/2/19,16:33,Cash,38.42,8.6
457-13-1708,Đà Nẵng,Member,Nam,Fashion accessories,65.23,10,32.615,684.915,1/8/19,19:07,Credit card,652.3,5.2
664-14-2882,TP HCM,Member,Nữ,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/19,14:43,Credit card,52.65,5.8
487-79-6868,Đà Nẵng,Member,Nữ,Home and lifestyle,12.29,9,5.5305,116.1405,3/26/19,19:28,Credit card,110.61,8
314-23-4520,TP HCM,Member,Nam,Health and beauty,81.23,7,28.4305,597.0405,1/15/19,20:44,Cash,568.61,9
210-30-7976,Đà Nẵng,Member,Nữ,Fashion accessories,22.32,4,4.464,93.744,3/14/19,11:16,Ewallet,89.28,4.1
585-86-8361,Hà Nội,Normal,Nữ,Food and beverages,27.28,5,6.82,143.22,2/3/19,10:31,Credit card,136.4,8.6
807-14-7833,Hà Nội,Member,Nữ,Electronic accessories,17.42,10,8.71,182.91,2/22/19,12:30,Ewallet,174.2,7
775-72-1988,Đà Nẵng,Normal,Nam,Home and lifestyle,73.28,5,18.32,384.72,1/24/19,15:05,Ewallet,366.4,8.4
288-38-3758,TP HCM,Member,Nữ,Fashion accessories,84.87,3,12.7305,267.3405,1/25/19,18:30,Ewallet,254.61,7.4
652-43-6591,Hà Nội,Normal,Nữ,Fashion accessories,97.29,8,38.916,817.236,3/9/19,13:18,Credit card,778.32,6.2
785-96-0615,TP HCM,Member,Nữ,Electronic accessories,35.74,8,14.296,300.216,2/17/19,15:28,Ewallet,285.92,4.9
406-46-7107,Hà Nội,Normal,Nữ,Home and lifestyle,96.52,6,28.956,608.076,1/11/19,11:52,Cash,579.12,4.5
250-17-5703,Hà Nội,Member,Nam,Food and beverages,18.85,10,9.425,197.925,2/27/19,18:24,Ewallet,188.5,5.6
156-95-3964,Hà Nội,Normal,Nữ,Food and beverages,55.39,4,11.078,232.638,3/25/19,15:19,Ewallet,221.56,8
842-40-8179,Đà Nẵng,Member,Nữ,Food and beverages,77.2,10,38.6,810.6,2/11/19,10:38,Credit card,772,5.6
525-09-8450,Đà Nẵng,Normal,Nam,Electronic accessories,72.13,10,36.065,757.365,1/31/19,15:12,Credit card,721.3,4.2
410-67-1709,Hà Nội,Member,Nữ,Fashion accessories,63.88,8,25.552,536.592,1/20/19,17:48,Ewallet,511.04,9.9
587-73-4862,Hà Nội,Member,Nữ,Health and beauty,10.69,5,2.6725,56.1225,3/26/19,11:07,Ewallet,53.45,7.6
787-87-2010,Hà Nội,Member,Nam,Health and beauty,55.5,4,11.1,233.1,1/20/19,15:48,Credit card,222,6.6
593-14-4239,Đà Nẵng,Normal,Nữ,Home and lifestyle,95.46,8,38.184,801.864,3/5/19,19:40,Ewallet,763.68,4.7
801-88-0346,TP HCM,Normal,Nữ,Fashion accessories,76.06,3,11.409,239.589,1/5/19,20:30,Credit card,228.18,9.8
388-76-2555,Đà Nẵng,Normal,Nam,Sports and travel,13.69,6,4.107,86.247,2/13/19,13:59,Cash,82.14,6.3
711-31-1234,TP HCM,Normal,Nữ,Electronic accessories,95.64,4,19.128,401.688,3/16/19,18:51,Cash,382.56,7.9
886-54-6089,TP HCM,Normal,Nữ,Home and lifestyle,11.43,6,3.429,72.009,1/15/19,17:24,Cash,68.58,7.7
707-32-7409,TP HCM,Member,Nữ,Sports and travel,95.54,4,19.108,401.268,2/26/19,11:58,Ewallet,382.16,4.5
759-98-4285,TP HCM,Member,Nữ,Health and beauty,85.87,7,30.0545,631.1445,2/27/19,19:01,Credit card,601.09,8
201-63-8275,TP HCM,Member,Nữ,Sports and travel,67.99,7,23.7965,499.7265,2/17/19,16:50,Ewallet,475.93,5.7
471-06-8611,TP HCM,Normal,Nữ,Food and beverages,52.42,1,2.621,55.041,2/6/19,10:22,Credit card,52.42,6.3
200-16-5952,TP HCM,Member,Nam,Food and beverages,65.65,2,6.565,137.865,1/17/19,16:46,Cash,131.3,6
120-54-2248,Đà Nẵng,Normal,Nữ,Food and beverages,28.86,5,7.215,151.515,1/22/19,18:08,Credit card,144.3,8
102-77-2261,TP HCM,Member,Nam,Health and beauty,65.31,7,22.8585,480.0285,3/5/19,18:02,Credit card,457.17,4.2
875-31-8302,Đà Nẵng,Normal,Nam,Sports and travel,93.38,1,4.669,98.049,1/3/19,13:07,Cash,93.38,9.6
102-06-2002,TP HCM,Member,Nam,Sports and travel,25.25,5,6.3125,132.5625,3/20/19,17:52,Cash,126.25,6.1
457-94-0464,TP HCM,Member,Nam,Electronic accessories,87.87,9,39.5415,830.3715,1/31/19,20:32,Ewallet,790.83,5.6
629-42-4133,TP HCM,Normal,Nam,Health and beauty,21.8,8,8.72,183.12,2/19/19,19:24,Cash,174.4,8.3
534-53-3526,Hà Nội,Normal,Nữ,Sports and travel,94.76,4,18.952,397.992,2/11/19,16:06,Ewallet,379.04,7.8
307-04-2070,Hà Nội,Member,Nữ,Fashion accessories,30.62,1,1.531,32.151,2/5/19,14:14,Credit card,30.62,4.1
468-99-7231,TP HCM,Normal,Nữ,Home and lifestyle,44.01,8,17.604,369.684,3/3/19,17:36,Cash,352.08,8.8
516-77-6464,TP HCM,Member,Nữ,Health and beauty,10.16,5,2.54,53.34,2/24/19,13:08,Ewallet,50.8,4.1
404-91-5964,Hà Nội,Normal,Nam,Electronic accessories,74.58,7,26.103,548.163,2/4/19,16:09,Credit card,522.06,9
886-77-9084,TP HCM,Normal,Nam,Electronic accessories,71.89,8,28.756,603.876,2/19/19,11:33,Ewallet,575.12,5.5
790-38-4466,TP HCM,Normal,Nữ,Health and beauty,10.99,5,2.7475,57.6975,1/23/19,10:18,Credit card,54.95,9.3
704-10-4056,TP HCM,Member,Nam,Health and beauty,60.47,3,9.0705,190.4805,1/14/19,10:55,Credit card,181.41,5.6
497-37-6538,Hà Nội,Normal,Nam,Sports and travel,58.91,7,20.6185,432.9885,1/17/19,15:15,Ewallet,412.37,9.7
651-96-5970,Hà Nội,Normal,Nam,Fashion accessories,46.41,1,2.3205,48.7305,3/3/19,20:06,Credit card,46.41,4
400-80-4065,TP HCM,Member,Nam,Health and beauty,68.55,4,13.71,287.91,2/15/19,20:21,Credit card,274.2,9.2
744-16-7898,TP HCM,Normal,Nữ,Home and lifestyle,97.37,10,48.685,1022.385,1/15/19,13:48,Credit card,973.7,4.9
263-12-5321,Hà Nội,Member,Nam,Electronic accessories,92.6,7,32.41,680.61,2/27/19,12:52,Credit card,648.2,9.3
702-72-0487,Hà Nội,Normal,Nữ,Electronic accessories,46.61,2,4.661,97.881,2/26/19,12:28,Credit card,93.22,6.6
605-83-1050,TP HCM,Normal,Nam,Fashion accessories,27.18,2,2.718,57.078,3/15/19,16:26,Ewallet,54.36,4.3
443-60-9639,TP HCM,Member,Nữ,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/19,13:24,Cash,60.87,5.5
864-24-7918,TP HCM,Member,Nữ,Sports and travel,24.49,10,12.245,257.145,2/22/19,15:15,Cash,244.9,8.1
359-94-5395,TP HCM,Normal,Nam,Health and beauty,92.78,1,4.639,97.419,3/15/19,10:50,Credit card,92.78,9.8
401-09-4232,TP HCM,Member,Nam,Home and lifestyle,86.69,5,21.6725,455.1225,2/11/19,18:38,Ewallet,433.45,9.4
751-15-6198,Đà Nẵng,Normal,Nam,Sports and travel,23.01,6,6.903,144.963,1/12/19,16:45,Ewallet,138.06,7.9
324-41-6833,TP HCM,Member,Nữ,Electronic accessories,30.2,8,12.08,253.68,3/3/19,19:30,Ewallet,241.6,5.1
474-33-8305,TP HCM,Member,Nam,Fashion accessories,67.39,7,23.5865,495.3165,3/23/19,13:23,Ewallet,471.73,6.9
759-29-9521,TP HCM,Member,Nữ,Fashion accessories,48.96,9,22.032,462.672,3/4/19,11:27,Cash,440.64,8
831-81-6575,TP HCM,Member,Nữ,Electronic accessories,75.59,9,34.0155,714.3255,2/23/19,11:12,Cash,680.31,8
220-68-6701,Hà Nội,Normal,Nữ,Home and lifestyle,77.47,4,15.494,325.374,3/17/19,16:36,Cash,309.88,4.2
618-34-8551,Hà Nội,Normal,Nữ,Sports and travel,93.18,2,9.318,195.678,1/16/19,18:41,Credit card,186.36,8.5
257-60-7754,Hà Nội,Normal,Nữ,Electronic accessories,50.23,4,10.046,210.966,1/8/19,17:12,Cash,200.92,9
559-61-5987,TP HCM,Normal,Nữ,Health and beauty,17.75,1,0.8875,18.6375,1/14/19,10:38,Cash,17.75,8.6
189-55-2313,TP HCM,Normal,Nữ,Fashion accessories,62.18,10,31.09,652.89,1/31/19,10:33,Ewallet,621.8,6
565-91-4567,TP HCM,Normal,Nam,Health and beauty,10.75,8,4.3,90.3,3/15/19,14:38,Ewallet,86,6.2
380-60-5336,TP HCM,Normal,Nữ,Electronic accessories,40.26,10,20.13,422.73,2/24/19,18:06,Credit card,402.6,5
815-04-6282,TP HCM,Member,Nữ,Sports and travel,64.97,5,16.2425,341.0925,2/8/19,12:52,Credit card,324.85,6.5
674-56-6360,Hà Nội,Normal,Nam,Electronic accessories,95.15,1,4.7575,99.9075,3/22/19,14:00,Cash,95.15,6
778-34-2523,Hà Nội,Member,Nữ,Electronic accessories,48.62,8,19.448,408.408,1/24/19,10:57,Cash,388.96,5
499-27-7781,TP HCM,Normal,Nữ,Food and beverages,53.21,8,21.284,446.964,3/14/19,16:45,Ewallet,425.68,5
477-59-2456,TP HCM,Normal,Nữ,Fashion accessories,45.44,7,15.904,333.984,1/23/19,11:15,Cash,318.08,9.2
832-51-6761,TP HCM,Normal,Nam,Food and beverages,33.88,8,13.552,284.592,1/19/19,20:29,Ewallet,271.04,9.6
869-11-3082,Đà Nẵng,Member,Nam,Health and beauty,96.16,4,19.232,403.872,1/27/19,20:03,Credit card,384.64,8.4
190-59-3964,Đà Nẵng,Member,Nam,Food and beverages,47.16,5,11.79,247.59,2/3/19,14:35,Credit card,235.8,6
366-43-6862,Đà Nẵng,Normal,Nam,Electronic accessories,52.89,4,10.578,222.138,3/25/19,16:32,Ewallet,211.56,6.7
186-43-8965,Hà Nội,Member,Nữ,Home and lifestyle,47.68,2,4.768,100.128,2/24/19,10:10,Credit card,95.36,4.1
784-21-9238,TP HCM,Member,Nam,Sports and travel,10.17,1,0.5085,10.6785,2/7/19,14:15,Cash,10.17,5.9
276-75-6884,Hà Nội,Normal,Nữ,Health and beauty,68.71,3,10.3065,216.4365,3/4/19,10:05,Cash,206.13,8.7
109-86-4363,Đà Nẵng,Member,Nữ,Sports and travel,60.08,7,21.028,441.588,2/14/19,11:36,Credit card,420.56,4.5
569-76-2760,Hà Nội,Member,Nữ,Sports and travel,22.01,4,4.402,92.442,1/29/19,18:15,Credit card,88.04,6.6
222-42-0244,Đà Nẵng,Member,Nữ,Health and beauty,72.11,9,32.4495,681.4395,1/28/19,13:53,Credit card,648.99,7.7
760-53-9233,Hà Nội,Member,Nam,Fashion accessories,41.28,3,6.192,130.032,3/26/19,18:37,Credit card,123.84,8.5
538-22-0304,TP HCM,Normal,Nam,Electronic accessories,64.95,10,32.475,681.975,3/24/19,18:27,Cash,649.5,5.2
416-17-9926,Hà Nội,Member,Nữ,Electronic accessories,74.22,10,37.11,779.31,1/1/19,14:42,Credit card,742.2,4.3
237-44-6163,Hà Nội,Normal,Nam,Electronic accessories,10.56,8,4.224,88.704,1/24/19,17:43,Cash,84.48,7.6
636-17-0325,Đà Nẵng,Normal,Nam,Health and beauty,62.57,4,12.514,262.794,2/25/19,18:37,Cash,250.28,9.5
